id,barrio_id,tipo_inmueble,precio_arriendo_cop,admin_cop,costo_total_cop,area_m2,habitaciones,banos,parqueaderos,titulo,descripcion,badge,link,pagina_scraping,url_fuente,fecha_scraping,hora_scraping,fecha_insercion
568,2,apartamento,3500000,,3500000,140,3,3,,"Apartamento en arriendo en bocagrande, cartagena","¡Oportunidad Única! Venta y Renta de Increíble Propiedad en Bocagrande ?
 ¡Oportunidad Única! Venta de Increíble Propiedad ?

Se vende o se Arrienda hermoso inmueble ideal para vivienda familiar o inversión. Ubicado en una zona tranquila y de fácil acceso, cerca de escuelas, comercios y transporte p",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/192655674,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
569,2,apartamento,4900000,600000,5500000,78,1,2,,"Apartamento en arriendo en bocagrande, cartagena","APARTAMENTO 1402

Edificio Infinitum – Bocagrande, Cartagena de Indias

Vive una experiencia exclusiva frente al mar en uno de los edificios más modernos y cotizados de Cartagena.

El Apartamento 1402 del Edificio Infinitum combina lujo, confort y ubicación privilegiada en el corazón de Bocagrande, ",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/193438242,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
570,2,apartamento,3007000,993000,4000000,150,3,3,,"Apartamento en arriendo en bocagrande, cartagena","Imagina vivir en un apartamento amplio, cómodo y lleno de luz, en uno de los barrios más queridos de Cartagena. Este hermoso apartamento en Bocagrande es ideal para familias o para quienes buscan espacio y buena ubicación.Cuenta con 3 habitaciones donde cada quien puede tener su propio espacio, 2 ba",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/193333530,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
571,2,apartamento,4600000,481000,5081000,60,1,2,,"Apartamento en arriendo en bocagrande, cartagena","Agradable Apartamento amoblado, con una alcoba, dos baños, balcón con espectacular vista al mar, sala-comedor, cocina, zona labores, garaje. Ubicado frente al mar, con excelentes acabados, vigilancia 24 horas, piscina, salón social, parque infantil, cancha de baloncesto. Al frente del edificio encon",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/10616509,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
572,2,casa,32000000,,32000000,320,3,3,,"Casa en  arriendo en bocagrande, cartagena","Se vende casa de uso comercial en Bocagrande Excelente ubicación.

Área lote 414 m2
Área construida 320 m2
3 Alcobas 
3 Baños
Zona de lavados 
Patio
Sala comedor
Cocina integral

VALOR VENTA $4.380.000.000

CONTÁCTANOS",,https://www.fincaraiz.com.co/casa-en-arriendo-en-bocagrande-cartagena/191312372,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
573,2,local,2300000,,2300000,20,,1,,"Local en arriendo en bocagrande, cartagena",SERVICIOS INCLUIDOS ***,,https://www.fincaraiz.com.co/local-en-arriendo-en-bocagrande-cartagena/192864203,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
574,2,apartamento,3380000,620000,4000000,126,3,4,1,"Apartamento en arriendo en bocagrande, cartagena","apartamento  ubicado en Bocagrande,  área demt2  / 3 habitaciones cada habitación cuenta con baño / 2 balcones / Cuarto y baño de servicio / Deposito / 1 parqueaderos. Este complejo residencial de 19 pisos es de un diseño único terminado en el 2010,  Solo tiene 72 apartamentos,  ubicado a solo  60 m",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/6012051,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
575,2,apartamento,6500000,,6500000,150,3,4,,"Apartamento en arriendo en bocagrande, cartagena","SIMA inmobiliaria arrienda Apartamento en Barrio Boca grande - Cartagena,  Área: 158 m2. Este inmueble cuenta con: Numero de Alcobas: 3 / Numero de Baños: 4 Sala,  Comedor. / terraza  Cocina integral - americana / Zona de Labores. Piso en marmol, aires acondiconados, black out instalados y cortinas ",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/7921069,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
576,2,apartamento,18000000,3000000,21000000,1100,5,7,,"Apartamento en  arriendo en bocagrande, cartagena","ER INVERSIONES INMOBILIARIAS

ARRIENDA PENTHOUSE, UBICADO EN EL BARRIO DE BOCAGRANDE, CARTAGENA DE INDIAS

Descripción de la ubicación 
 Ubicado en una de las mejores zonas residenciales de Cartagena, en el barrio Bocagrande Edificio Puerto Azul. Está situado frente al mar, cerca a centros comercial",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/191312362,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
577,2,otro,3500000,1000000,4500000,46,,1,,"Consultorio en  arriendo en bocagrande, cartagena","Se vende consultorio en centro médico Bocagrande

Área 46.83 mt2
1 baño
Edificio con parqueaderos externos
Ubicado en el edificio del Nuevo Hospital de Bocagrande

VALOR VENTA $350.000.000

CONTÁCTANOS",,https://www.fincaraiz.com.co/consultorio-en-arriendo-en-bocagrande-cartagena/191312318,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
578,2,local,3500000,,3500000,32,,1,,"Local en arriendo en cartagena de indias, cartagena","Excelente local con excelente ubicación en el barrio Castillogrande. Ideal para consultorios del sector salud o para Droguerias, debido a que se encuentra cerca al Hospital Bocagrande. El sector cuenta con gran afluencia peatonal y vehicular. Cerca al local también encontramos escenarios deportivos ",,https://www.fincaraiz.com.co/local-en-arriendo-en-cartagena-de-indias-cartagena/10985642,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
579,2,local,5000000,466000,5466000,47,,1,,"Local en arriendo en bocagrande, cartagena","47 mts2 · dos pisos · un baño · dos amplios salones · bodega · acabados modernos · vitrinas en ambos pisos · zona de parqueo para clientes · alta afluencia de peatones · El local está ubicado sobre la avenida tercera en el barrio turístico de Bocagrande, en cuyos alrededores están las playas de Boca",,https://www.fincaraiz.com.co/local-en-arriendo-en-bocagrande-cartagena/193261946,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
580,2,apartamento,4500000,,4500000,80,2,2,,"Apartamento en arriendo en el laguito, cartagena","SE ARRIENDA APARTAMENTO AMOBLADO   Excelente Apartamento Con Buenos Acabados con Cercania a Super Mercados,  Transporte Publico,  Playas,  El Edificio Cuenta con Pisicna,  Gimnasio,  Ascensor,  Porteria,  Zona Social,  Zona Infantil,  Apartamento consta de 2 Alcobas,  2 Baños,  Cocina ntegral,  Balc",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-el-laguito-cartagena/6319889,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
581,2,apartamento,4900000,600000,5500000,78,1,2,,"Apartamento en arriendo en bocagrande, cartagena","Edificio Infinitum – Bocagrande, Cartagena de Indias

Vive una experiencia exclusiva frente al mar en uno de los edificios más modernos y cotizados de Cartagena.

El Apartamento 902 del Edificio Infinitum combina lujo, confort y ubicación privilegiada en el corazón de Bocagrande, a pocos pasos de la",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/193438296,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
582,2,apartamento,3200000,,3200000,90,2,1,7,"Apartamento en arriendo en bocagrande, cartagena","Agradable Apartamento ubicado en el barrio Bocagrande, a pocos pasos de las playas y de la bahía de Cartagena de indias, la cual esta bordeada por un paseo peatonal. Muy cerca de supermercados como Carulla, otros supermercados, Clínicas, Bancos, Restaurantes, Gimnasios, Hoteles, Colegios y de la Igl",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/193058045,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
583,2,apartamento,5500000,,5500000,70,1,2,,"Apartamento en  arriendo en bocagrande, cartagena","PISO 26 con vista a la playa de Bocagrande, tiene 70mts y cuenta con 1 habitacion 2 baños.",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/192184802,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
584,2,apartamento,5500000,,5500000,78,1,2,,"Apartamento en  arriendo en bocagrande, cartagena","Espectacular apartamento ubicado en el piso 14 con vista periferica de la ciudad de cartagena, ubicado en la bahia de bocagrande, el piso tenemos un club house con pisicina, gimnasio, jacuzzy y sauna.",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/192184776,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
585,2,local,6500000,,6500000,63,,1,,"Local en  arriendo en bocagrande, cartagena",Ubicado en la plaza de comidas. ***,,https://www.fincaraiz.com.co/local-en-arriendo-en-bocagrande-cartagena/192074476,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
586,2,local,2850000,,2850000,10,,1,,"Local en arriendo en bocagrande, cartagena","? Ubicación: Calle 6A #3-32, Bocagrande – Cartagena
? Área: 10 m²
? Tipo de local: Fachada con vitrina, ubicado dentro del coworking Tu Work
? Disponibilidad: Inmediata

✔️ Publicidad en la zona frontal de la sede
✔️ Puntos eléctricos, de voz y datos
✔️ 1 aire acondicionado
✔️ Zona de parqueadero
✔️",,https://www.fincaraiz.com.co/local-en-arriendo-en-bocagrande-cartagena/193436243,2,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=2,2026-03-06,11:18:01,2026-03-06 11:36:00
587,2,apartamento,3813000,687000,4500000,95,2,2,,"Apartamento en arriendo en bocagrande, cartagena","APARTAMENTO AMOBLADO EN ARRIENDO EN BOCAGRANDE : Hermoso apartamento ubicado en excelente sector de la ciudad. Se arrienda completamente amoblado. Cuenta con 2 alcobas, 2 baños, clósets, sala, comedor, cocina, balcón, aires acondicionados. Cuenta con parqueadero, ascensores, piscina, gimnasio, vigil",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/193446940,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
588,2,apartamento,3700000,,3700000,95,2,3,,"Apartamento en arriendo en bocagrande, cartagena","? ¡Se Arrienda Apartamento Amoblado en Bocagrande – Cartagena! ?️✨

Descubre tu hogar ideal en el corazón de Bocagrande, uno de los sectores más exclusivos de Cartagena. Vive con vista panorámica al mar, rodeado de confort y con todo al alcance de tu mano. ?️?

? Ubicación: Piso 4
? Área ideal para ",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/192761045,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
589,2,apartamento,3500000,,3500000,140,3,3,,"Apartamento en arriendo en bocagrande, cartagena","¡Oportunidad Única! Venta y Renta de Increíble Propiedad en Bocagrande ?
 ¡Oportunidad Única! Venta de Increíble Propiedad ?

Se vende o se Arrienda hermoso inmueble ideal para vivienda familiar o inversión. Ubicado en una zona tranquila y de fácil acceso, cerca de escuelas, comercios y transporte p",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/192655674,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
590,2,apartamento,4900000,600000,5500000,78,1,2,,"Apartamento en arriendo en bocagrande, cartagena","APARTAMENTO 1402

Edificio Infinitum – Bocagrande, Cartagena de Indias

Vive una experiencia exclusiva frente al mar en uno de los edificios más modernos y cotizados de Cartagena.

El Apartamento 1402 del Edificio Infinitum combina lujo, confort y ubicación privilegiada en el corazón de Bocagrande, ",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/193438242,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
591,2,apartamento,3007000,993000,4000000,150,3,3,,"Apartamento en arriendo en bocagrande, cartagena","Imagina vivir en un apartamento amplio, cómodo y lleno de luz, en uno de los barrios más queridos de Cartagena. Este hermoso apartamento en Bocagrande es ideal para familias o para quienes buscan espacio y buena ubicación.Cuenta con 3 habitaciones donde cada quien puede tener su propio espacio, 2 ba",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/193333530,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
592,2,apartamento,4600000,481000,5081000,60,1,2,,"Apartamento en arriendo en bocagrande, cartagena","Agradable Apartamento amoblado, con una alcoba, dos baños, balcón con espectacular vista al mar, sala-comedor, cocina, zona labores, garaje. Ubicado frente al mar, con excelentes acabados, vigilancia 24 horas, piscina, salón social, parque infantil, cancha de baloncesto. Al frente del edificio encon",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/10616509,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
593,2,casa,32000000,,32000000,320,3,3,,"Casa en  arriendo en bocagrande, cartagena","Se vende casa de uso comercial en Bocagrande Excelente ubicación.

Área lote 414 m2
Área construida 320 m2
3 Alcobas 
3 Baños
Zona de lavados 
Patio
Sala comedor
Cocina integral

VALOR VENTA $4.380.000.000

CONTÁCTANOS",,https://www.fincaraiz.com.co/casa-en-arriendo-en-bocagrande-cartagena/191312372,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
594,2,local,2300000,,2300000,20,,1,,"Local en arriendo en bocagrande, cartagena",SERVICIOS INCLUIDOS ***,,https://www.fincaraiz.com.co/local-en-arriendo-en-bocagrande-cartagena/192864203,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
595,2,apartamento,3380000,620000,4000000,126,3,4,1,"Apartamento en arriendo en bocagrande, cartagena","apartamento  ubicado en Bocagrande,  área demt2  / 3 habitaciones cada habitación cuenta con baño / 2 balcones / Cuarto y baño de servicio / Deposito / 1 parqueaderos. Este complejo residencial de 19 pisos es de un diseño único terminado en el 2010,  Solo tiene 72 apartamentos,  ubicado a solo  60 m",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/6012051,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
596,2,apartamento,6500000,,6500000,150,3,4,,"Apartamento en arriendo en bocagrande, cartagena","SIMA inmobiliaria arrienda Apartamento en Barrio Boca grande - Cartagena,  Área: 158 m2. Este inmueble cuenta con: Numero de Alcobas: 3 / Numero de Baños: 4 Sala,  Comedor. / terraza  Cocina integral - americana / Zona de Labores. Piso en marmol, aires acondiconados, black out instalados y cortinas ",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/7921069,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
597,2,apartamento,18000000,3000000,21000000,1100,5,7,,"Apartamento en  arriendo en bocagrande, cartagena","ER INVERSIONES INMOBILIARIAS

ARRIENDA PENTHOUSE, UBICADO EN EL BARRIO DE BOCAGRANDE, CARTAGENA DE INDIAS

Descripción de la ubicación 
 Ubicado en una de las mejores zonas residenciales de Cartagena, en el barrio Bocagrande Edificio Puerto Azul. Está situado frente al mar, cerca a centros comercial",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/191312362,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
598,2,otro,3500000,1000000,4500000,46,,1,,"Consultorio en  arriendo en bocagrande, cartagena","Se vende consultorio en centro médico Bocagrande

Área 46.83 mt2
1 baño
Edificio con parqueaderos externos
Ubicado en el edificio del Nuevo Hospital de Bocagrande

VALOR VENTA $350.000.000

CONTÁCTANOS",,https://www.fincaraiz.com.co/consultorio-en-arriendo-en-bocagrande-cartagena/191312318,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
599,2,local,3500000,,3500000,32,,1,,"Local en arriendo en cartagena de indias, cartagena","Excelente local con excelente ubicación en el barrio Castillogrande. Ideal para consultorios del sector salud o para Droguerias, debido a que se encuentra cerca al Hospital Bocagrande. El sector cuenta con gran afluencia peatonal y vehicular. Cerca al local también encontramos escenarios deportivos ",,https://www.fincaraiz.com.co/local-en-arriendo-en-cartagena-de-indias-cartagena/10985642,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
600,2,local,5000000,466000,5466000,47,,1,,"Local en arriendo en bocagrande, cartagena","47 mts2 · dos pisos · un baño · dos amplios salones · bodega · acabados modernos · vitrinas en ambos pisos · zona de parqueo para clientes · alta afluencia de peatones · El local está ubicado sobre la avenida tercera en el barrio turístico de Bocagrande, en cuyos alrededores están las playas de Boca",,https://www.fincaraiz.com.co/local-en-arriendo-en-bocagrande-cartagena/193261946,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
601,2,apartamento,4500000,,4500000,80,2,2,,"Apartamento en arriendo en el laguito, cartagena","SE ARRIENDA APARTAMENTO AMOBLADO   Excelente Apartamento Con Buenos Acabados con Cercania a Super Mercados,  Transporte Publico,  Playas,  El Edificio Cuenta con Pisicna,  Gimnasio,  Ascensor,  Porteria,  Zona Social,  Zona Infantil,  Apartamento consta de 2 Alcobas,  2 Baños,  Cocina ntegral,  Balc",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-el-laguito-cartagena/6319889,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
602,2,apartamento,4900000,600000,5500000,78,1,2,,"Apartamento en arriendo en bocagrande, cartagena","Edificio Infinitum – Bocagrande, Cartagena de Indias

Vive una experiencia exclusiva frente al mar en uno de los edificios más modernos y cotizados de Cartagena.

El Apartamento 902 del Edificio Infinitum combina lujo, confort y ubicación privilegiada en el corazón de Bocagrande, a pocos pasos de la",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/193438296,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
603,2,apartamento,3200000,,3200000,90,2,1,7,"Apartamento en arriendo en bocagrande, cartagena","Agradable Apartamento ubicado en el barrio Bocagrande, a pocos pasos de las playas y de la bahía de Cartagena de indias, la cual esta bordeada por un paseo peatonal. Muy cerca de supermercados como Carulla, otros supermercados, Clínicas, Bancos, Restaurantes, Gimnasios, Hoteles, Colegios y de la Igl",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/193058045,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
604,2,apartamento,5500000,,5500000,70,1,2,,"Apartamento en  arriendo en bocagrande, cartagena","PISO 26 con vista a la playa de Bocagrande, tiene 70mts y cuenta con 1 habitacion 2 baños.",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/192184802,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
605,2,apartamento,5500000,,5500000,78,1,2,,"Apartamento en  arriendo en bocagrande, cartagena","Espectacular apartamento ubicado en el piso 14 con vista periferica de la ciudad de cartagena, ubicado en la bahia de bocagrande, el piso tenemos un club house con pisicina, gimnasio, jacuzzy y sauna.",,https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bocagrande-cartagena/192184776,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
606,2,local,6500000,,6500000,63,,1,,"Local en  arriendo en bocagrande, cartagena",Ubicado en la plaza de comidas. ***,,https://www.fincaraiz.com.co/local-en-arriendo-en-bocagrande-cartagena/192074476,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
607,2,local,2850000,,2850000,10,,1,,"Local en arriendo en bocagrande, cartagena","? Ubicación: Calle 6A #3-32, Bocagrande – Cartagena
? Área: 10 m²
? Tipo de local: Fachada con vitrina, ubicado dentro del coworking Tu Work
? Disponibilidad: Inmediata

✔️ Publicidad en la zona frontal de la sede
✔️ Puntos eléctricos, de voz y datos
✔️ 1 aire acondicionado
✔️ Zona de parqueadero
✔️",,https://www.fincaraiz.com.co/local-en-arriendo-en-bocagrande-cartagena/193436243,3,https://www.fincaraiz.com.co/arriendo/bocagrande/cartagena?pagina=3,2026-03-06,11:18:05,2026-03-06 11:36:00
608,129,local,3100000,,3100000,98,,1,,"Local en arriendo en boston, cartagena","Local en arriendo en esquina sobre avenida principal de la ciudad de cartagena, este inmueble cuenta con un área de 98 mts2, distribuidos en un local y un baño, la ubicación estratégica de este inmueble le permite a tu comercio tener visibilidad para transeúntes, ubicado a pocos metros de la avenida",,https://www.fincaraiz.com.co/local-en-arriendo-en-boston-cartagena/192921022,1,https://www.fincaraiz.com.co/arriendo/boston/cartagena,2026-03-06,11:18:09,2026-03-06 11:36:00
609,129,bodega,29500000,,29500000,295.54,,2,,"Bodega en arriendo en alcibia, cartagena","Bodega con Mezzanine, ubicada en via principal, cerca a estaciones de servicio, Vía ppal.  Av. pedro Heredia, Estaciones Transcaribe, Estación de Servicio, Caí María, Auxiliadora, Clínicas, Supermercados, Concesionario - Vardí. Contactame para mas informacion.",,https://www.fincaraiz.com.co/bodega-en-arriendo-en-alcibia-cartagena/193464856,1,https://www.fincaraiz.com.co/arriendo/boston/cartagena,2026-03-06,11:18:09,2026-03-06 11:36:00
610,129,bodega,4000000,,4000000,250,,1,,"Bodega en arriendo en el centro, cartagena","Se arrienda locales bodegas en un excente sector de cartagena ideal para cualquier tipo de negocios como ferretería,depósito,supermercados , almacenamiento y distribución",,https://www.fincaraiz.com.co/bodega-en-arriendo-en-el-centro-cartagena/193050346,1,https://www.fincaraiz.com.co/arriendo/boston/cartagena,2026-03-06,11:18:09,2026-03-06 11:36:00
611,129,local,30000000,,30000000,883,,2,,"Local en arriendo en armenia, cartagena","Local comercial duplex para arriendo, 883 M2; ubicado en la Avenida Pedro de Heredia a la altura del Barrio Armenia; el local cuenta con iluminación led, bodega interna (388M2) con zona de descargue, 2 baños, piso en baldosa, zona de recepcion, oficinas internas, cocineta o zona de cafeteria; consta",,https://www.fincaraiz.com.co/local-en-arriendo-en-armenia-cartagena/193203535,1,https://www.fincaraiz.com.co/arriendo/boston/cartagena,2026-03-06,11:18:09,2026-03-06 11:36:00
612,129,local,3900000,216000,4116000,69,,1,,"Local en arriendo en el centro, cartagena","Oficina para arriendo, ubicada en el centro histórico de la ciudad; dentro de edificio, transporte publico cercano, cómodas vías de acceso, constante trafico de personas, en avenida principal, a pocos metros de entidades financieras, comerciales, gubernamentales, en pleno sector comercial, cerca a d",,https://www.fincaraiz.com.co/local-en-arriendo-en-el-centro-cartagena/193197988,1,https://www.fincaraiz.com.co/arriendo/boston/cartagena,2026-03-06,11:18:09,2026-03-06 11:36:00
613,129,local,16800000,,16800000,432,,1,,"Local en arriendo en armenia, cartagena","Local comercial para arriendo, 432 M2; ubicado en la Avenida Pedro de Heredia a la altura del Barrio Armenia; el local cuenta con iluminación led, bodega interna (194M2) con zona de descargue, 1 baño, piso en baldosa, zona de recepcion, oficinas internas, cocineta o zona de cafeteria; constante traf",,https://www.fincaraiz.com.co/local-en-arriendo-en-armenia-cartagena/193203889,1,https://www.fincaraiz.com.co/arriendo/boston/cartagena,2026-03-06,11:18:09,2026-03-06 11:36:00
614,129,local,13210000,,13210000,339,,2,,"Local en arriendo en armenia, cartagena","Local comercial para arriendo, 338 M2; ubicado en la Avenida Pedro de Heredia a la altura del Barrio Armenia; el local cuenta con iluminación led, bodega interna (194M2) con zona de descargue, 1 baño, piso en baldosa, oficina interna, cocineta o zona de cafeteria; constante trafico vehicular y de pe",,https://www.fincaraiz.com.co/local-en-arriendo-en-armenia-cartagena/193203888,1,https://www.fincaraiz.com.co/arriendo/boston/cartagena,2026-03-06,11:18:09,2026-03-06 11:36:00
615,129,bodega,5000000,,5000000,220,,2,,"Bodega en arriendo en camino del medio, cartagena","Camino del Medio - Cartagena

Tiene 220 metros cuadrados, 2 baño, ideal para Ips, oficinas administrativas o cualquier tipo de negocios, esta ubicado sobre vía principal, transporte cercano, zona de locales comerciales.
***",,https://www.fincaraiz.com.co/bodega-en-arriendo-en-camino-del-medio-cartagena/10623994,1,https://www.fincaraiz.com.co/arriendo/boston/cartagena,2026-03-06,11:18:09,2026-03-06 11:36:00
616,129,local,2500000,,2500000,45,,1,,"Local en arriendo en armenia, cartagena","Descubre este exclusivo LOCAL en Arriendo , con 1 espacios y 1 baños en una ubicación privilegiada. Con 45 metros cuadrados para dar rienda suelta a tu creatividad y emprender el negocio de tus sueños. No pierdas la oportunidad de invertir en este inmueble único. ¡Contáctanos ahora para más informac",,https://www.fincaraiz.com.co/local-en-arriendo-en-armenia-cartagena/193228171,1,https://www.fincaraiz.com.co/arriendo/boston/cartagena,2026-03-06,11:18:09,2026-03-06 11:36:00
617,129,local,30000000,,30000000,1250,,2,,"Local en arriendo en alcibia, cartagena","SE ARRIENDA LOCAL 

Excelente Local Sobre Via Principal, Cerca de Hospitales, Restaurantes, Super Mercados, Colegios/Universidad, Transporte Publico, Cuenta con un Area de 1.250 mt2, 2 Baños...",,https://www.fincaraiz.com.co/local-en-arriendo-en-alcibia-cartagena/10623594,1,https://www.fincaraiz.com.co/arriendo/boston/cartagena,2026-03-06,11:18:09,2026-03-06 11:36:00
618,129,casa,5000000,,5000000,300,5,4,,"Casa en  arriendo en boston, cartagena",inmueble comercial ubicado  se puede arrendar primer piso por $2.500.000 y segundo piso por $2.500.000. ***,,https://www.fincaraiz.com.co/casa-en-arriendo-en-boston-cartagena/191351969,1,https://www.fincaraiz.com.co/arriendo/boston/cartagena,2026-03-06,11:18:09,2026-03-06 11:36:00
